Datetime,Close,High,Low,Open,Volume
2026-05-28 06:00:00+00:00,1.3405184745788574,1.340752124786377,1.339261770248413,1.339261770248413,0
2026-05-28 07:00:00+00:00,1.3403029441833496,1.3411476612091064,1.3400335311889648,1.3406982421875,0
2026-05-28 08:00:00+00:00,1.3402670621871948,1.3407162427902222,1.3396564722061157,1.3404287099838257,0
2026-05-28 09:00:00+00:00,1.3396564722061157,1.3409678936004639,1.3395488262176514,1.3403208255767822,0
2026-05-28 10:00:00+00:00,1.3389748334884644,1.3398720026016235,1.3387597799301147,1.339566707611084,0
2026-05-28 11:00:00+00:00,1.3407162427902222,1.3409318923950195,1.339172124862671,1.339172124862671,0
2026-05-28 12:00:00+00:00,1.3421196937561035,1.342426061630249,1.3404465913772583,1.3406982421875,0
2026-05-28 13:00:00+00:00,1.3413276672363281,1.3426603078842163,1.3413276672363281,1.3424440622329712,0
2026-05-28 14:00:00+00:00,1.3431472778320312,1.3444474935531616,1.3408600091934204,1.3411656618118286,0
2026-05-28 15:00:00+00:00,1.343652606010437,1.3441582918167114,1.3434358835220337,1.3436164855957031,0
2026-05-28 16:00:00+00:00,1.3446824550628662,1.3447185754776,1.3433998823165894,1.343652606010437,0
2026-05-28 17:00:00+00:00,1.3445197343826294,1.3447729349136353,1.344212532043457,1.3446462154388428,0
2026-05-28 18:00:00+00:00,1.344085931777954,1.3447729349136353,1.3437608480453491,1.3445197343826294,0
2026-05-28 19:00:00+00:00,1.3439595699310303,1.3444112539291382,1.3438692092895508,1.3439054489135742,0
2026-05-28 20:00:00+00:00,1.3444112539291382,1.3444656133651733,1.3439234495162964,1.3439234495162964,0
2026-05-28 21:00:00+00:00,1.3446643352508545,1.3448090553283691,1.3440680503845215,1.3445016145706177,0
2026-05-28 22:00:00+00:00,1.3442305326461792,1.3447366952896118,1.3441944122314453,1.3445016145706177,0
2026-05-28 23:00:00+00:00,1.3445016145706177,1.3446282148361206,1.3442847728729248,1.3442847728729248,0
2026-05-29 00:00:00+00:00,1.3441582918167114,1.3448452949523926,1.3439956903457642,1.3444474935531616,0
2026-05-29 01:00:00+00:00,1.3440499305725098,1.345062255859375,1.3439054489135742,1.344212532043457,0
2026-05-29 02:00:00+00:00,1.3439234495162964,1.3444112539291382,1.3439234495162964,1.3441402912139893,0
2026-05-29 03:00:00+00:00,1.343273639678955,1.3439054489135742,1.3431652784347534,1.3439054489135742,0
2026-05-29 04:00:00+00:00,1.3438692092895508,1.3438692092895508,1.3432915210723877,1.343418002128601,0
2026-05-29 05:00:00+00:00,1.3439054489135742,1.3442305326461792,1.343706727027893,1.3438692092895508,0
2026-05-29 06:00:00+00:00,1.3443208932876587,1.3444474935531616,1.343742847442627,1.344031810760498,0
2026-05-29 07:00:00+00:00,1.3426063060760498,1.3439414501190186,1.3419756889343262,1.3439414501190186,0
2026-05-29 08:00:00+00:00,1.3411476612091064,1.3424980640411377,1.3408960103988647,1.3424980640411377,0
2026-05-29 09:00:00+00:00,1.3419395685195923,1.3419395685195923,1.3410578966140747,1.3410578966140747,0
2026-05-29 10:00:00+00:00,1.3418675661087036,1.3418675661087036,1.3410578966140747,1.3416515588760376,0
2026-05-29 11:00:00+00:00,1.3430029153823853,1.3430029153823853,1.341597557067871,1.341597557067871,0
2026-05-29 12:00:00+00:00,1.3434540033340454,1.3434540033340454,1.3422818183898926,1.3430029153823853,0
2026-05-29 13:00:00+00:00,1.3440499305725098,1.3446462154388428,1.3433457612991333,1.343508243560791,0
2026-05-29 14:00:00+00:00,1.3479450941085815,1.3479450941085815,1.3430570363998413,1.3439414501190186,0
2026-05-29 15:00:00+00:00,1.3475091457366943,1.3484903573989868,1.3471460342407227,1.3480722904205322,0
2026-05-29 16:00:00+00:00,1.34678316116333,1.3475091457366943,1.3465656042099,1.3475091457366943,0
2026-05-29 17:00:00+00:00,1.345750093460083,1.3470189571380615,1.3456957340240479,1.34689199924469,0
2026-05-29 18:00:00+00:00,1.3462574481964111,1.34645676612854,1.3456233739852905,1.3456594944000244,0
2026-05-29 19:00:00+00:00,1.3468376398086548,1.347127914428711,1.346203088760376,1.346203088760376,0
2026-05-29 20:00:00+00:00,1.345587134361267,1.346819519996643,1.3454604148864746,1.346819519996643,0
2026-05-29 21:00:00+00:00,1.3456957340240479,1.3456957340240479,1.3456957340240479,1.3456957340240479,0
2026-05-31 23:00:00+00:00,1.3451164960861206,1.345532774925232,1.344881296157837,1.344971776008606,0
2026-06-01 00:00:00+00:00,1.345152735710144,1.3454241752624512,1.3446462154388428,1.3450260162353516,0
2026-06-01 01:00:00+00:00,1.3453880548477173,1.3453880548477173,1.3448994159698486,1.3451164960861206,0
2026-06-01 02:00:00+00:00,1.3456052541732788,1.3456776142120361,1.3453699350357056,1.345442295074463,0
2026-06-01 03:00:00+00:00,1.3450260162353516,1.3459675312042236,1.3450260162353516,1.3456776142120361,0
2026-06-01 04:00:00+00:00,1.3457682132720947,1.3458044528961182,1.345062255859375,1.345062255859375,0
2026-06-01 05:00:00+00:00,1.346329927444458,1.3466018438339233,1.345750093460083,1.345750093460083,0
2026-06-01 06:00:00+00:00,1.3472912311553955,1.3476543426513672,1.3459312915802002,1.3465112447738647,0
2026-06-01 07:00:00+00:00,1.3460580110549927,1.3470371961593628,1.3456776142120361,1.3469102382659912,0
2026-06-01 08:00:00+00:00,1.347127914428711,1.3473275899887085,1.3461124897003174,1.346130609512329,0
2026-06-01 09:00:00+00:00,1.3460218906402588,1.3475455045700073,1.3458225727081299,1.3474546670913696,0
2026-06-01 10:00:00+00:00,1.346329927444458,1.3465656042099,1.3456414937973022,1.3460761308670044,0
2026-06-01 11:00:00+00:00,1.3465837240219116,1.3466744422912598,1.3460761308670044,1.3463118076324463,0
2026-06-01 12:00:00+00:00,1.34645676612854,1.3469102382659912,1.3463480472564697,1.346728801727295,0
2026-06-01 13:00:00+00:00,1.3416515588760376,1.3462392091751099,1.3411656618118286,1.3462210893630981,0
2026-06-01 14:00:00+00:00,1.3436886072158813,1.3436886072158813,1.3409318923950195,1.3411476612091064,0
2026-06-01 15:00:00+00:00,1.3450080156326294,1.345406174659729,1.343418002128601,1.3437608480453491,0
2026-06-01 16:00:00+00:00,1.3461124897003174,1.3463118076324463,1.3441040515899658,1.345188856124878,0
2026-06-01 17:00:00+00:00,1.3465837240219116,1.346982717514038,1.3454241752624512,1.346130609512329,0
2026-06-01 18:00:00+00:00,1.3458588123321533,1.346619963645935,1.3458588123321533,1.3464386463165283,0
2026-06-01 19:00:00+00:00,1.345949411392212,1.3461486101150513,1.3454604148864746,1.3456594944000244,0
2026-06-01 20:00:00+00:00,1.345587134361267,1.346130609512329,1.345532774925232,1.3460400104522705,0
2026-06-01 21:00:00+00:00,1.3457682132720947,1.346619963645935,1.3453338146209717,1.3465293645858765,0
2026-06-01 22:00:00+00:00,1.3458588123321533,1.345949411392212,1.3456414937973022,1.345913052558899,0
2026-06-01 23:00:00+00:00,1.3460218906402588,1.3460761308670044,1.3457320928573608,1.3460036516189575,0
2026-06-02 00:00:00+00:00,1.3454241752624512,1.3462210893630981,1.345406174659729,1.346130609512329,0
2026-06-02 01:00:00+00:00,1.3452612161636353,1.346130609512329,1.345188856124878,1.345532774925232,0
2026-06-02 02:00:00+00:00,1.3453880548477173,1.3456233739852905,1.3452069759368896,1.3454241752624512,0
2026-06-02 03:00:00+00:00,1.3458588123321533,1.345876932144165,1.3453880548477173,1.3454604148864746,0
2026-06-02 04:00:00+00:00,1.34645676612854,1.3464748859405518,1.3458225727081299,1.3458225727081299,0
2026-06-02 05:00:00+00:00,1.346166729927063,1.346728801727295,1.346166729927063,1.3464205265045166,0
2026-06-02 06:00:00+00:00,1.3478360176086426,1.348199486732483,1.3464024066925049,1.3464386463165283,0
2026-06-02 07:00:00+00:00,1.3472368717193604,1.3478723764419556,1.3468376398086548,1.3477997779846191,0
2026-06-02 08:00:00+00:00,1.3463480472564697,1.3475998640060425,1.346203088760376,1.3472912311553955,0
2026-06-02 09:00:00+00:00,1.347127914428711,1.347127914428711,1.3461849689483643,1.3462755680084229,0
2026-06-02 10:00:00+00:00,1.3468557596206665,1.3474546670913696,1.346728801727295,1.3468376398086548,0
2026-06-02 11:00:00+00:00,1.3474364280700684,1.3477270603179932,1.3466380834579468,1.34689199924469,0
2026-06-02 12:00:00+00:00,1.347218632698059,1.3477270603179932,1.347182273864746,1.3475091457366943,0
2026-06-02 13:00:00+00:00,1.3470735549926758,1.3477997779846191,1.3468557596206665,1.3472912311553955,0
2026-06-02 14:00:00+00:00,1.3472005128860474,1.347981333732605,1.3465656042099,1.3465656042099,0
2026-06-02 15:00:00+00:00,1.347981333732605,1.3480359315872192,1.3473094701766968,1.3473275899887085,0
2026-06-02 16:00:00+00:00,1.3466380834579468,1.347981333732605,1.3465293645858765,1.3477451801300049,0
2026-06-02 17:00:00+00:00,1.3459675312042236,1.3468012809753418,1.3458044528961182,1.3468012809753418,0
2026-06-02 18:00:00+00:00,1.3469464778900146,1.3470553159713745,1.3454241752624512,1.3460942506790161,0
2026-06-02 19:00:00+00:00,1.346928358078003,1.3472912311553955,1.34678316116333,1.3470371961593628,0
2026-06-02 20:00:00+00:00,1.3465112447738647,1.347218632698059,1.3464386463165283,1.346928358078003,0
2026-06-02 21:00:00+00:00,1.3466562032699585,1.3470371961593628,1.3463842868804932,1.3466744422912598,0
2026-06-02 22:00:00+00:00,1.3464930057525635,1.346819519996643,1.3463118076324463,1.346765160560608,0
2026-06-02 23:00:00+00:00,1.3453518152236938,1.3462755680084229,1.345188856124878,1.3462392091751099,0
2026-06-03 00:00:00+00:00,1.3466562032699585,1.346728801727295,1.345406174659729,1.345406174659729,0
2026-06-03 01:00:00+00:00,1.3467469215393066,1.3472005128860474,1.3463118076324463,1.3464748859405518,0
2026-06-03 02:00:00+00:00,1.3464205265045166,1.347127914428711,1.346203088760376,1.3468376398086548,0
2026-06-03 03:00:00+00:00,1.3464205265045166,1.3465293645858765,1.346166729927063,1.3463118076324463,0
2026-06-03 04:00:00+00:00,1.346166729927063,1.3464205265045166,1.3459312915802002,1.3464205265045166,0
2026-06-03 05:00:00+00:00,1.3450260162353516,1.346329927444458,1.3450260162353516,1.3460400104522705,0
2026-06-03 06:00:00+00:00,1.3450080156326294,1.3453155755996704,1.3438150882720947,1.345062255859375,0
2026-06-03 07:00:00+00:00,1.3456233739852905,1.3462392091751099,1.3445016145706177,1.3448452949523926,0
2026-06-03 08:00:00+00:00,1.3443208932876587,1.3457320928573608,1.3441221714019775,1.3454604148864746,0
2026-06-03 09:00:00+00:00,1.3447548151016235,1.3450803756713867,1.344483494758606,1.344483494758606,0
2026-06-03 10:00:00+00:00,1.3450803756713867,1.3460036516189575,1.3446824550628662,1.3447909355163574,0
2026-06-03 11:00:00+00:00,1.3449898958206177,1.3456052541732788,1.344935655593872,1.3450803756713867,0
2026-06-03 12:00:00+00:00,1.3432555198669434,1.344971776008606,1.3429489135742188,1.3449175357818604,0
2026-06-03 13:00:00+00:00,1.3427685499191284,1.3436344861984253,1.3423900604248047,1.3431472778320312,0
2026-06-03 14:00:00+00:00,1.3437248468399048,1.3437248468399048,1.3422638177871704,1.3429127931594849,0
2026-06-03 15:00:00+00:00,1.343418002128601,1.3439595699310303,1.3426783084869385,1.3435803651809692,0
2026-06-03 16:00:00+00:00,1.3422459363937378,1.3433998823165894,1.3416335582733154,1.3433998823165894,0
2026-06-03 17:00:00+00:00,1.3416515588760376,1.3428045511245728,1.3415435552597046,1.3423179388046265,0
2026-06-03 18:00:00+00:00,1.3417235612869263,1.341849684715271,1.3413456678390503,1.3417415618896484,0
2026-06-03 19:00:00+00:00,1.3420296907424927,1.3421196937561035,1.3417415618896484,1.3417415618896484,0
2026-06-03 20:00:00+00:00,1.3417775630950928,1.3421378135681152,1.3416156768798828,1.3420838117599487,0
2026-06-03 21:00:00+00:00,1.341813564300537,1.342371940612793,1.341579556465149,1.3422999382019043,0
2026-06-03 22:00:00+00:00,1.3421196937561035,1.342426061630249,1.3412556648254395,1.3417415618896484,0
2026-06-03 23:00:00+00:00,1.3427144289016724,1.3428406715393066,1.341849684715271,1.3422818183898926,0
2026-06-04 00:00:00+00:00,1.3426603078842163,1.3431472778320312,1.3423900604248047,1.3427865505218506,0
2026-06-04 01:00:00+00:00,1.3427144289016724,1.3427685499191284,1.3423179388046265,1.3423539400100708,0
2026-06-04 02:00:00+00:00,1.3426424264907837,1.3427504301071167,1.3422818183898926,1.342480182647705,0
2026-06-04 03:00:00+00:00,1.3424079418182373,1.342588186264038,1.341795563697815,1.3425341844558716,0
2026-06-04 04:00:00+00:00,1.3431472778320312,1.3431472778320312,1.3422999382019043,1.3422999382019043,0
2026-06-04 05:00:00+00:00,1.3427865505218506,1.3432193994522095,1.3421558141708374,1.3432193994522095,0
2026-06-04 06:00:00+00:00,1.3428045511245728,1.3435261249542236,1.3424980640411377,1.3429127931594849,0
2026-06-04 07:00:00+00:00,1.3422459363937378,1.3429667949676514,1.3412376642227173,1.3429489135742188,0
2026-06-04 08:00:00+00:00,1.3431472778320312,1.3434901237487793,1.3423359394073486,1.3423359394073486,0
2026-06-04 09:00:00+00:00,1.3437248468399048,1.344212532043457,1.3432375192642212,1.3432555198669434,0
2026-06-04 10:00:00+00:00,1.3443931341171265,1.3443931341171265,1.3434901237487793,1.3436164855957031,0
2026-06-04 11:00:00+00:00,1.345949411392212,1.346203088760376,1.3445197343826294,1.3445197343826294,0
2026-06-04 12:00:00+00:00,1.3456957340240479,1.3462574481964111,1.3453155755996704,1.3462574481964111,0
2026-06-04 13:00:00+00:00,1.3452612161636353,1.3457139730453491,1.344935655593872,1.3456233739852905,0
2026-06-04 14:00:00+00:00,1.3444656133651733,1.3452612161636353,1.343706727027893,1.3452612161636353,0
2026-06-04 15:00:00+00:00,1.3438873291015625,1.3443028926849365,1.3430931568145752,1.3443028926849365,0
2026-06-04 16:00:00+00:00,1.3436344861984253,1.3442305326461792,1.3434901237487793,1.3438512086868286,0
2026-06-04 17:00:00+00:00,1.3428045511245728,1.343652606010437,1.3427504301071167,1.343562364578247,0
2026-06-04 18:00:00+00:00,1.3425161838531494,1.3428767919540405,1.3424440622329712,1.3427144289016724,0
2026-06-04 19:00:00+00:00,1.3424440622329712,1.3426603078842163,1.342227816581726,1.342588186264038,0
2026-06-04 20:00:00+00:00,1.3424440622329712,1.3425341844558716,1.3421196937561035,1.3424079418182373,0
2026-06-04 21:00:00+00:00,1.3425521850585938,1.343021035194397,1.3422638177871704,1.3425161838531494,0
2026-06-04 22:00:00+00:00,1.3423900604248047,1.3426603078842163,1.3422818183898926,1.3423179388046265,0
2026-06-04 23:00:00+00:00,1.3423359394073486,1.3425521850585938,1.3422638177871704,1.3424620628356934,0
2026-06-05 00:00:00+00:00,1.342371940612793,1.3424079418182373,1.3418855667114258,1.342209815979004,0
2026-06-05 01:00:00+00:00,1.342371940612793,1.3425521850585938,1.3417235612869263,1.3423179388046265,0
2026-06-05 02:00:00+00:00,1.3424980640411377,1.3428586721420288,1.342371940612793,1.342480182647705,0
2026-06-05 03:00:00+00:00,1.3426783084869385,1.3427685499191284,1.342371940612793,1.3424440622329712,0
2026-06-05 04:00:00+00:00,1.342984914779663,1.3431291580200195,1.3426603078842163,1.3427865505218506,0
2026-06-05 05:00:00+00:00,1.3426063060760498,1.3431652784347534,1.3426063060760498,1.3428946733474731,0
2026-06-05 06:00:00+00:00,1.3435803651809692,1.3435983657836914,1.3424620628356934,1.3424980640411377,0
2026-06-05 07:00:00+00:00,1.344573974609375,1.3448632955551147,1.3434901237487793,1.3435803651809692,0
2026-06-05 08:00:00+00:00,1.345587134361267,1.3458406925201416,1.3445920944213867,1.3445920944213867,0
2026-06-05 09:00:00+00:00,1.3464748859405518,1.34678316116333,1.3453155755996704,1.345406174659729,0
2026-06-05 10:00:00+00:00,1.3474364280700684,1.3483085632324219,1.3465112447738647,1.3465837240219116,0
2026-06-05 11:00:00+00:00,1.34678316116333,1.3475091457366943,1.3467469215393066,1.3475091457366943,0
2026-06-05 12:00:00+00:00,1.3405903577804565,1.3468738794326782,1.3405903577804565,1.3468738794326782,0
2026-06-05 13:00:00+00:00,1.3400155305862427,1.3421558141708374,1.3395488262176514,1.3404107093811035,0
2026-06-05 14:00:00+00:00,1.3386342525482178,1.340752124786377,1.3381328582763672,1.3399616479873657,0
2026-06-05 15:00:00+00:00,1.3359339237213135,1.3386881351470947,1.3357912302017212,1.3386881351470947,0
2026-06-05 16:00:00+00:00,1.335577130317688,1.3359339237213135,1.3341871500015259,1.3356306552886963,0
2026-06-05 17:00:00+00:00,1.3341338634490967,1.335577130317688,1.3338313102722168,1.3355236053466797,0
2026-06-05 18:00:00+00:00,1.3337246179580688,1.3343652486801147,1.3334577083587646,1.3342229127883911,0
2026-06-05 19:00:00+00:00,1.3338490724563599,1.3341693878173828,1.3331201076507568,1.3337067365646362,0
2026-06-05 20:00:00+00:00,1.3337246179580688,1.3342229127883911,1.333173394203186,1.3337246179580688,0
2026-06-05 21:00:00+00:00,1.3336178064346313,1.3336178064346313,1.3336178064346313,1.3336178064346313,0
2026-06-07 23:00:00+00:00,1.3335645198822021,1.3336000442504883,1.332533836364746,1.3325515985488892,0
2026-06-08 00:00:00+00:00,1.3348639011383057,1.3348817825317383,1.3335645198822021,1.3335645198822021,0
2026-06-08 01:00:00+00:00,1.3336000442504883,1.335042119026184,1.3319835662841797,1.335006594657898,0
2026-06-08 02:00:00+00:00,1.3341871500015259,1.3342584371566772,1.3328713178634644,1.3337246179580688,0
2026-06-08 03:00:00+00:00,1.3341693878173828,1.3342405557632446,1.3335466384887695,1.3340270519256592,0
2026-06-08 04:00:00+00:00,1.3339736461639404,1.3345967531204224,1.3339024782180786,1.3341693878173828,0
2026-06-08 05:00:00+00:00,1.3327114582061768,1.3348461389541626,1.3325871229171753,1.3340448141098022,0
2026-06-08 06:00:00+00:00,1.332356333732605,1.3331201076507568,1.3321077823638916,1.3327114582061768,0
2026-06-08 07:00:00+00:00,1.332924485206604,1.3347035646438599,1.3323030471801758,1.3323030471801758,0
2026-06-08 08:00:00+00:00,1.3324095010757446,1.3334400653839111,1.3321610689163208,1.3327292203903198,0
2026-06-08 09:00:00+00:00,1.3327646255493164,1.3327646255493164,1.330725073814392,1.332196593284607,0
2026-06-08 10:00:00+00:00,1.3342229127883911,1.3344720602035522,1.3325515985488892,1.3327646255493164,0
2026-06-08 11:00:00+00:00,1.3361839056015015,1.3369520902633667,1.3341338634490967,1.3341693878173828,0
2026-06-08 12:00:00+00:00,1.334899663925171,1.336755394935608,1.334614634513855,1.336094617843628,0
2026-06-08 13:00:00+00:00,1.3353452682495117,1.3365410566329956,1.334899663925171,1.3351134061813354,0
2026-06-08 14:00:00+00:00,1.3343474864959717,1.3358268737792969,1.333991527557373,1.3351670503616333,0
2026-06-08 15:00:00+00:00,1.334935188293457,1.335024356842041,1.3336178064346313,1.3344007730484009,0
2026-06-08 16:00:00+00:00,1.334329605102539,1.3348283767700195,1.334329605102539,1.3347214460372925,0
2026-06-08 17:00:00+00:00,1.3345611095428467,1.3346858024597168,1.3341516256332397,1.3344542980194092,0
2026-06-08 18:00:00+00:00,1.334098219871521,1.3352560997009277,1.3340803384780884,1.3346322774887085,0
2026-06-08 19:00:00+00:00,1.3341871500015259,1.3344365358352661,1.3339558839797974,1.3339558839797974,0
2026-06-08 20:00:00+00:00,1.3339558839797974,1.3343652486801147,1.3339202404022217,1.3341871500015259,0
2026-06-08 21:00:00+00:00,1.3339558839797974,1.335309624671936,1.3338490724563599,1.3341338634490967,0
2026-06-08 22:00:00+00:00,1.334115982055664,1.3341516256332397,1.3338847160339355,1.3340448141098022,0
2026-06-08 23:00:00+00:00,1.3333688974380493,1.3341516256332397,1.3333688974380493,1.3341338634490967,0
2026-06-09 00:00:00+00:00,1.3336889743804932,1.3336889743804932,1.3332266807556152,1.3333688974380493,0
2026-06-09 01:00:00+00:00,1.3350600004196167,1.3350600004196167,1.33367121219635,1.33367121219635,0
2026-06-09 02:00:00+00:00,1.3349530696868896,1.3353452682495117,1.3348639011383057,1.3351491689682007,0
2026-06-09 03:00:00+00:00,1.334935188293457,1.335220456123352,1.3346322774887085,1.334899663925171,0
2026-06-09 04:00:00+00:00,1.3359874486923218,1.3363444805145264,1.334810495376587,1.335006594657898,0
2026-06-09 05:00:00+00:00,1.3361660242080688,1.3365052938461304,1.3356484174728394,1.3360588550567627,0
2026-06-09 06:00:00+00:00,1.3362374305725098,1.3374885320663452,1.3359339237213135,1.3361481428146362,0
2026-06-09 07:00:00+00:00,1.336844801902771,1.337327480316162,1.335951805114746,1.3363267183303833,0
2026-06-09 08:00:00+00:00,1.3380074501037598,1.3382043838500977,1.3366124629974365,1.3368269205093384,0
2026-06-09 09:00:00+00:00,1.33879554271698,1.3391900062561035,1.3380253314971924,1.338043212890625,0
2026-06-09 10:00:00+00:00,1.3395488262176514,1.3397282361984253,1.3386164903640747,1.338849425315857,0
2026-06-09 11:00:00+00:00,1.3403208255767822,1.340644359588623,1.3395488262176514,1.3395847082138062,0
2026-06-09 12:00:00+00:00,1.3403927087783813,1.3406802415847778,1.3399975299835205,1.3403747081756592,0
2026-06-09 13:00:00+00:00,1.339979648590088,1.3410218954086304,1.3395847082138062,1.3406802415847778,0
2026-06-09 14:00:00+00:00,1.339638590812683,1.340644359588623,1.3390108346939087,1.3398897647857666,0
2026-06-09 15:00:00+00:00,1.338849425315857,1.3403927087783813,1.3374348878860474,1.3397103548049927,0
2026-06-09 16:00:00+00:00,1.3370413780212402,1.3389031887054443,1.335951805114746,1.3388315439224243,0
2026-06-09 17:00:00+00:00,1.3383835554122925,1.3388851881027222,1.3372201919555664,1.3372201919555664,0
2026-06-09 18:00:00+00:00,1.3389211893081665,1.3391183614730835,1.3382043838500977,1.3383656740188599,0
2026-06-09 19:00:00+00:00,1.338043212890625,1.338849425315857,1.3379895687103271,1.338849425315857,0
2026-06-09 20:00:00+00:00,1.3379716873168945,1.338311791419983,1.3377926349639893,1.3379716873168945,0
2026-06-09 21:00:00+00:00,1.3369699716567993,1.3381685018539429,1.3368090391159058,1.3380253314971924,0
2026-06-09 22:00:00+00:00,1.3372917175292969,1.3377211093902588,1.337148666381836,1.3373990058898926,0
2026-06-09 23:00:00+00:00,1.3370771408081055,1.337524175643921,1.3368269205093384,1.3372201919555664,0
2026-06-10 00:00:00+00:00,1.3379716873168945,1.3379716873168945,1.3368983268737793,1.337095022201538,0
2026-06-10 01:00:00+00:00,1.337470531463623,1.3380074501037598,1.3373453617095947,1.337846279144287,0
2026-06-10 02:00:00+00:00,1.3379895687103271,1.3383656740188599,1.3373453617095947,1.3374526500701904,0
2026-06-10 03:00:00+00:00,1.3389389514923096,1.3389928340911865,1.3379536867141724,1.3379536867141724,0
2026-06-10 04:00:00+00:00,1.338186502456665,1.3389389514923096,1.3380253314971924,1.3389211893081665,0
2026-06-10 05:00:00+00:00,1.3391542434692383,1.3393514156341553,1.3380612134933472,1.3382223844528198,0
2026-06-10 06:00:00+00:00,1.3386164903640747,1.3397462368011475,1.3386164903640747,1.3392797708511353,0
2026-06-10 07:00:00+00:00,1.3391183614730835,1.3393335342407227,1.338186502456665,1.3382940292358398,0
2026-06-10 08:00:00+00:00,1.3385447263717651,1.3391900062561035,1.3384371995925903,1.3390285968780518,0
2026-06-10 09:00:00+00:00,1.3398001194000244,1.339925765991211,1.3381685018539429,1.3386701345443726,0
2026-06-10 10:00:00+00:00,1.33931565284729,1.339925765991211,1.3391900062561035,1.339620590209961,0
2026-06-10 11:00:00+00:00,1.3379179239273071,1.3393874168395996,1.3377747535705566,1.3391183614730835,0
2026-06-10 12:00:00+00:00,1.3391003608703613,1.3406982421875,1.3378105163574219,1.3379179239273071,0
